INDEX,TARGET_FLAG,KIDSDRIV,AGE,HOMEKIDS,YOJ,INCOME,PARENT1,HOME_VAL,MSTATUS,SEX,EDUCATION,JOB,TRAVTIME,CAR_USE,BLUEBOOK,TIF,CAR_TYPE,RED_CAR,OLDCLAIM,CLM_FREQ,REVOKED,MVR_PTS,CAR_AGE,URBANICITY
8871,1,2,44.0,3,12.0,2511.0,Yes,0.0,z_No,z_F,z_High School,Student,60,Private,17370.0,4,Sports Car,no,0.0,0,Yes,1,7.0,z_Highly Rural/ Rural
8872,0,0,52.0,0,17.0,68184.0,No,215796.0,Yes,M,Masters,Lawyer,41,Private,13520.0,1,Minivan,yes,0.0,0,No,0,22.0,Highly Urban/ Urban
8873,0,0,42.0,2,14.0,41193.0,No,161249.0,Yes,z_F,z_High School,Clerical,48,Private,14390.0,6,Sports Car,no,4448.0,3,No,4,1.0,Highly Urban/ Urban
8874,0,1,36.0,1,11.0,61898.0946086055,No,300754.0,Yes,M,z_High School,z_Blue Collar,35,Commercial,17990.0,10,Van,no,0.0,0,No,0,1.0,Highly Urban/ Urban
8875,0,0,52.0,0,9.0,138004.0,No,343853.0,z_No,z_F,PhD,Manager,10,Private,27310.0,4,Minivan,no,0.0,0,No,0,10.0,Highly Urban/ Urban
8876,0,0,51.0,0,12.0,195074.0,No,437248.0,Yes,z_F,PhD,Manager,26,Private,30230.0,1,z_SUV,no,0.0,0,No,0,14.0,Highly Urban/ Urban
8877,0,0,60.0,0,9.0,75499.0,No,258131.0,Yes,z_F,z_High School,Professional,19,Commercial,34480.0,1,Pickup,no,0.0,0,No,0,1.0,Highly Urban/ Urban
8878,0,0,46.0,0,11.0,26266.0,No,125951.0,Yes,z_F,Bachelors,Manager,20,Private,13990.0,4,Sports Car,no,7766.0,1,No,4,7.0,Highly Urban/ Urban
8879,0,0,46.0,0,6.0,74417.0,No,263259.0,Yes,M,Bachelors,Professional,50,Commercial,28360.0,6,Panel Truck,yes,2913.0,2,No,3,1.0,Highly Urban/ Urban
8881,0,2,44.0,2,8.0,152292.0,Yes,0.0,z_No,M,Masters,Manager,42,Private,21130.0,13,Minivan,yes,5747.0,3,No,9,19.0,Highly Urban/ Urban
8882,0,0,56.0,0,10.0,106343.0,No,326073.0,Yes,z_F,Bachelors,Manager,19,Private,7100.0,3,Sports Car,no,0.0,0,No,1,11.0,Highly Urban/ Urban
8883,0,0,36.0,0,12.0,48509.0,No,154867.2897232688,Yes,M,PhD,z_Blue Collar,49,Commercial,18480.0,10,Van,yes,4426.0,1,No,6,18.0,Highly Urban/ Urban
8884,0,0,52.0,0,12.0,43993.0,No,149835.0,Yes,M,z_High School,z_Blue Collar,44,Commercial,12000.0,1,Minivan,yes,31448.0,3,No,0,1.0,z_Highly Rural/ Rural
8886,0,0,38.0,3,15.0,2610.0,No,0.0,Yes,z_F,<High School,Student,62,Private,12850.0,6,z_SUV,no,2562.0,1,No,4,1.0,z_Highly Rural/ Rural
8887,0,0,57.0,0,14.0,61898.0946086055,No,403628.0,Yes,M,Bachelors,Manager,5,Commercial,31550.0,1,Panel Truck,yes,4355.0,1,No,0,8.0,Highly Urban/ Urban
8888,0,0,44.0,0,9.0,156367.0,No,424404.0,Yes,M,Masters,z_Blue Collar,14,Commercial,21540.0,7,Van,yes,0.0,0,No,2,20.0,Highly Urban/ Urban
8889,0,0,49.0,0,12.0,61898.0946086055,No,248521.0,Yes,z_F,Masters,Lawyer,28,Private,19560.0,6,Minivan,no,6893.0,3,No,0,8.32832309502026,Highly Urban/ Urban
8890,0,0,43.0,2,10.499286363046581,49834.0,No,189056.0,Yes,z_F,z_High School,Professional,22,Private,10780.0,1,Sports Car,no,3534.0,3,No,8,1.0,Highly Urban/ Urban
8891,0,0,48.0,0,11.0,38311.0,No,177828.0,z_No,M,Bachelors,Clerical,33,Commercial,6300.0,4,Pickup,yes,3699.0,1,No,4,9.0,Highly Urban/ Urban
8892,0,0,51.0,0,13.0,109056.0,No,307278.0,Yes,z_F,Masters,Lawyer,27,Private,18480.0,4,z_SUV,no,0.0,0,Yes,0,14.0,Highly Urban/ Urban
8893,0,0,36.0,2,12.0,115701.0,Yes,0.0,z_No,M,Bachelors,Manager,37,Commercial,33210.0,7,Panel Truck,yes,0.0,0,No,0,1.0,Highly Urban/ Urban
8896,1,0,47.0,0,0.0,0.0,No,0.0,z_No,z_F,Masters,Home Maker,17,Private,6200.0,1,z_SUV,no,0.0,0,No,0,17.0,Highly Urban/ Urban
8897,1,0,59.0,0,13.0,66942.0,No,303427.0,Yes,z_F,z_High School,z_Blue Collar,24,Commercial,8390.0,1,z_SUV,no,9019.0,3,No,3,9.0,Highly Urban/ Urban
8898,1,2,45.0,3,14.0,36912.0,Yes,0.0,z_No,z_F,Bachelors,Clerical,60,Private,9690.0,9,z_SUV,no,34514.0,1,Yes,0,12.0,Highly Urban/ Urban
8900,0,0,43.0,3,10.499286363046581,0.0,No,0.0,Yes,z_F,z_High School,Student,45,Commercial,19680.0,4,Pickup,no,2870.0,2,No,2,9.0,z_Highly Rural/ Rural
8901,0,0,50.0,0,10.499286363046581,33854.0,No,139245.0,Yes,z_F,Masters,Lawyer,15,Private,17600.0,3,Sports Car,no,5217.0,1,No,0,21.0,Highly Urban/ Urban
8902,0,0,38.0,0,11.0,185867.0,No,502580.0,z_No,z_F,Bachelors,Professional,37,Private,22850.0,1,Pickup,no,0.0,0,No,0,8.32832309502026,Highly Urban/ Urban
8903,0,0,33.0,2,11.0,65009.0,No,220639.0,Yes,z_F,Bachelors,Professional,30,Private,14620.0,12,z_SUV,no,8122.0,3,No,6,14.0,Highly Urban/ Urban
8904,1,0,37.0,3,0.0,0.0,No,55922.0,Yes,M,z_High School,Student,5,Commercial,5580.0,4,Pickup,yes,12048.0,3,Yes,11,1.0,Highly Urban/ Urban
8905,1,1,43.0,2,11.0,29081.0,Yes,0.0,z_No,z_F,z_High School,Clerical,33,Private,10320.0,6,z_SUV,no,0.0,0,No,1,7.0,Highly Urban/ Urban
8906,0,0,40.0,0,10.0,98338.0,No,154867.2897232688,Yes,z_F,Bachelors,Professional,54,Private,29050.0,1,Minivan,no,0.0,0,No,2,10.0,z_Highly Rural/ Rural
8907,0,0,35.0,1,10.0,46192.0,No,133668.0,Yes,M,Masters,Lawyer,37,Private,9810.0,1,Pickup,no,0.0,0,No,0,11.0,Highly Urban/ Urban
8908,0,1,39.0,1,12.0,70673.0,No,223484.0,Yes,M,z_High School,z_Blue Collar,55,Commercial,46990.0,14,Panel Truck,no,0.0,0,No,0,9.0,z_Highly Rural/ Rural
8909,1,0,38.0,1,11.0,1729.0,Yes,0.0,z_No,M,z_High School,Student,35,Commercial,8860.0,4,Pickup,no,0.0,0,Yes,0,1.0,z_Highly Rural/ Rural
8910,1,0,39.0,0,9.0,40716.0,No,170076.0,Yes,z_F,z_High School,Professional,64,Private,10740.0,1,Sports Car,no,8784.0,3,No,2,8.0,Highly Urban/ Urban
8911,1,0,46.0,0,14.0,31276.0,No,129120.0,Yes,z_F,Bachelors,z_Blue Collar,47,Commercial,30070.0,7,Sports Car,no,5008.0,1,No,5,9.0,Highly Urban/ Urban
8913,1,0,52.0,0,0.0,0.0,No,0.0,z_No,z_F,z_High School,Student,26,Commercial,6700.0,1,z_SUV,no,4549.0,2,Yes,2,1.0,Highly Urban/ Urban
8914,0,0,50.0,0,8.0,40552.0,No,154867.2897232688,Yes,M,z_High School,z_Blue Collar,5,Commercial,5560.0,4,Minivan,no,0.0,0,No,0,8.32832309502026,Highly Urban/ Urban
8915,0,0,51.0,0,8.0,47706.0,No,203426.0,Yes,M,z_High School,z_Blue Collar,18,Commercial,11370.0,4,Pickup,yes,7639.0,2,No,2,1.0,Highly Urban/ Urban
8916,0,0,47.0,0,10.499286363046581,58414.0,No,211733.0,Yes,z_F,Bachelors,Professional,37,Private,12060.0,10,z_SUV,no,0.0,0,No,0,1.0,Highly Urban/ Urban
8917,0,0,53.0,0,5.0,20683.0,No,151996.0,z_No,z_F,Bachelors,Home Maker,5,Private,8870.0,7,z_SUV,no,1745.0,1,No,7,12.0,Highly Urban/ Urban
8918,0,1,40.0,3,14.0,53456.0,No,166725.0,Yes,z_F,Bachelors,Professional,19,Private,15350.0,6,z_SUV,no,9724.0,1,No,2,12.0,Highly Urban/ Urban
8919,0,0,37.0,1,11.0,73941.0,Yes,265035.0,z_No,z_F,Bachelors,Manager,6,Private,12680.0,7,z_SUV,no,0.0,0,No,0,10.0,Highly Urban/ Urban
8920,1,0,34.0,3,8.0,47689.0,No,143574.0,Yes,z_F,z_High School,z_Blue Collar,50,Commercial,25040.0,1,Sports Car,no,0.0,0,No,1,1.0,Highly Urban/ Urban
8921,1,0,53.0,0,10.499286363046581,67799.0,No,227787.0,z_No,M,Bachelors,z_Blue Collar,35,Commercial,13580.0,1,Minivan,yes,3668.0,4,No,0,11.0,Highly Urban/ Urban
8923,1,0,40.0,1,13.0,114032.0,Yes,0.0,z_No,z_F,Masters,Manager,65,Private,26780.0,1,Pickup,no,0.0,0,No,3,2.0,Highly Urban/ Urban
8925,0,0,49.0,0,14.0,24490.0,No,0.0,z_No,z_F,<High School,Clerical,35,Private,8850.0,1,z_SUV,no,0.0,0,No,0,5.0,z_Highly Rural/ Rural
8926,0,0,51.0,0,9.0,78283.0,No,262744.0,Yes,M,Bachelors,Manager,5,Private,15380.0,4,Minivan,yes,0.0,0,No,4,12.0,Highly Urban/ Urban
8927,0,0,33.0,1,12.0,50086.0,No,154867.2897232688,Yes,z_F,z_High School,z_Blue Collar,6,Commercial,4800.0,10,Sports Car,no,0.0,0,No,1,8.32832309502026,z_Highly Rural/ Rural
8929,0,0,46.0,0,11.0,252146.0,No,584116.0,z_No,M,Masters,z_Blue Collar,5,Private,14230.0,1,Minivan,no,0.0,0,No,0,14.0,Highly Urban/ Urban
8930,0,0,54.0,0,15.0,38084.0,No,160180.0,Yes,M,z_High School,Clerical,42,Private,11080.0,13,Pickup,no,0.0,0,No,0,6.0,Highly Urban/ Urban
8931,0,1,43.0,1,12.0,15715.0,No,143966.0,Yes,M,<High School,Clerical,59,Private,7370.0,1,Minivan,no,3301.0,1,No,5,6.0,Highly Urban/ Urban
8933,0,0,70.0,0,17.0,61898.0946086055,No,245245.0,Yes,M,Bachelors,z_Blue Collar,41,Commercial,8500.0,10,z_SUV,no,0.0,0,No,0,8.0,Highly Urban/ Urban
8934,0,1,36.0,4,0.0,0.0,No,0.0,Yes,z_F,<High School,Student,30,Private,8250.0,7,Sports Car,no,0.0,0,No,0,1.0,Highly Urban/ Urban
8935,0,0,63.0,0,10.499286363046581,93590.0,No,0.0,z_No,z_F,Masters,Lawyer,39,Private,14190.0,6,Sports Car,no,3088.0,1,No,4,21.0,Highly Urban/ Urban
8936,0,0,47.0,0,10.499286363046581,2916.0,No,92800.0,Yes,z_F,Masters,Home Maker,62,Private,16900.0,1,z_SUV,no,0.0,0,No,0,22.0,z_Highly Rural/ Rural
8937,1,0,32.0,2,0.0,0.0,No,0.0,Yes,M,<High School,Student,5,Commercial,17700.0,13,Minivan,no,4211.0,2,No,0,6.0,Highly Urban/ Urban
8938,1,2,36.0,3,8.0,41424.0,Yes,0.0,z_No,M,Bachelors,Manager,22,Private,15770.0,1,Minivan,yes,8174.0,3,No,2,15.0,Highly Urban/ Urban
8939,0,0,47.0,0,11.0,20300.0,No,137480.0,Yes,z_F,z_High School,Clerical,37,Private,11160.0,6,Sports Car,no,0.0,0,No,0,8.0,z_Highly Rural/ Rural
8940,0,0,60.0,0,14.0,87355.0,No,154867.2897232688,Yes,z_F,PhD,Doctor,9,Private,24050.0,1,Minivan,no,0.0,0,No,3,13.0,Highly Urban/ Urban
8941,1,2,62.0,3,12.0,47590.0,Yes,179494.0,z_No,M,<High School,z_Blue Collar,19,Private,22050.0,7,z_SUV,no,0.0,0,No,1,4.0,Highly Urban/ Urban
8942,0,0,52.0,0,9.0,60029.0,No,154867.2897232688,Yes,z_F,Masters,Professional,31,Private,15780.0,1,Minivan,no,0.0,0,No,1,19.0,Highly Urban/ Urban
8944,1,0,51.0,0,12.0,61898.0946086055,No,142894.0,Yes,z_F,z_High School,Clerical,18,Private,14620.0,6,Minivan,no,0.0,0,No,0,1.0,Highly Urban/ Urban
8947,0,0,49.0,0,10.499286363046581,60121.0,No,0.0,z_No,z_F,z_High School,z_Blue Collar,24,Private,21640.0,7,Minivan,no,0.0,0,No,2,1.0,z_Highly Rural/ Rural
8948,1,0,24.0,2,12.0,8458.0,Yes,0.0,z_No,z_F,Bachelors,Professional,13,Private,11120.0,10,z_SUV,no,16927.0,3,Yes,0,8.32832309502026,Highly Urban/ Urban
8949,0,0,41.0,2,17.0,29439.0,No,138922.0,Yes,z_F,<High School,Clerical,41,Private,17940.0,4,z_SUV,no,0.0,0,No,0,1.0,z_Highly Rural/ Rural
8950,0,0,39.0,0,15.0,92702.0,No,276313.0,Yes,M,z_High School,Manager,26,Private,14670.0,12,Minivan,yes,0.0,0,No,2,7.0,Highly Urban/ Urban
8951,0,0,34.0,2,10.0,34706.0,Yes,0.0,z_No,z_F,z_High School,Clerical,56,Private,4700.0,6,Sports Car,no,8852.0,2,No,4,1.0,Highly Urban/ Urban
8952,1,0,33.0,2,12.0,70408.0,No,190139.0,Yes,z_F,Bachelors,z_Blue Collar,31,Commercial,18850.0,1,z_SUV,no,2665.0,3,No,3,9.0,Highly Urban/ Urban
8953,1,0,50.0,0,11.0,98347.0,No,282017.0,Yes,M,Masters,z_Blue Collar,64,Commercial,19610.0,4,Van,yes,8924.0,1,No,0,1.0,Highly Urban/ Urban
8955,0,0,31.0,1,10.0,33551.0,Yes,154867.2897232688,z_No,M,z_High School,Clerical,30,Private,7960.0,4,Pickup,no,0.0,0,No,0,7.0,z_Highly Rural/ Rural
8956,0,0,57.0,0,0.0,0.0,No,77032.0,Yes,z_F,PhD,Home Maker,49,Private,13740.0,7,z_SUV,no,0.0,0,No,3,11.0,z_Highly Rural/ Rural
8957,0,0,62.0,0,14.0,89562.0,No,255843.0,Yes,M,Masters,Lawyer,5,Private,22220.0,6,z_SUV,yes,0.0,0,Yes,0,20.0,Highly Urban/ Urban
8959,1,0,34.0,3,14.0,28902.0,Yes,0.0,z_No,z_F,z_High School,Clerical,6,Private,16020.0,10,z_SUV,no,5300.0,1,No,5,1.0,Highly Urban/ Urban
8961,1,0,35.0,0,10.0,39741.0,No,0.0,z_No,M,Bachelors,Clerical,10,Commercial,5130.0,7,Pickup,no,4158.0,1,No,9,11.0,Highly Urban/ Urban
8962,0,0,47.0,0,13.0,47355.0,No,165540.0,Yes,z_F,z_High School,z_Blue Collar,23,Commercial,10940.0,6,Sports Car,no,0.0,0,No,0,1.0,Highly Urban/ Urban
8963,0,0,49.0,0,0.0,0.0,No,88927.0,Yes,M,z_High School,Student,5,Private,4190.0,9,Minivan,yes,4870.0,1,No,4,8.0,Highly Urban/ Urban
8964,1,0,39.0,0,9.0,36330.0,No,0.0,z_No,z_F,z_High School,Clerical,47,Private,14520.0,7,Sports Car,no,7191.0,1,No,3,1.0,Highly Urban/ Urban
8968,0,0,49.0,0,14.0,18232.0,No,145361.0,Yes,M,<High School,z_Blue Collar,29,Commercial,25060.0,4,Panel Truck,yes,2400.0,2,No,0,1.0,Highly Urban/ Urban
8970,0,0,52.0,0,8.0,42778.0,No,146329.0,Yes,M,Bachelors,Clerical,21,Commercial,30390.0,1,Panel Truck,yes,0.0,0,No,0,13.0,z_Highly Rural/ Rural
8971,1,0,50.0,0,10.0,80108.0,No,0.0,z_No,z_F,Bachelors,Professional,42,Private,16140.0,6,Sports Car,no,0.0,0,Yes,0,13.0,Highly Urban/ Urban
8972,0,0,46.0,0,10.499286363046581,143073.0,No,346667.0,Yes,z_F,PhD,z_Blue Collar,20,Commercial,27710.0,4,Pickup,no,0.0,0,No,0,14.0,Highly Urban/ Urban
8973,0,0,50.0,0,13.0,92028.0,No,0.0,z_No,M,Masters,Manager,40,Private,16260.0,1,Minivan,yes,6453.0,3,No,7,18.0,Highly Urban/ Urban
8974,0,0,53.0,0,12.0,61898.0946086055,No,162241.0,Yes,z_F,Bachelors,Home Maker,33,Private,11460.0,6,z_SUV,no,0.0,0,No,0,11.0,z_Highly Rural/ Rural
8975,1,1,38.0,3,14.0,82527.0,Yes,0.0,z_No,M,Bachelors,z_Blue Collar,36,Commercial,22560.0,4,Panel Truck,no,0.0,0,Yes,2,10.0,Highly Urban/ Urban
8976,1,0,43.0,0,7.0,50491.0,No,240774.0,Yes,M,Masters,z_Blue Collar,57,Private,3930.0,1,Minivan,no,1156.0,1,No,4,10.0,Highly Urban/ Urban
8977,0,0,43.0,2,14.0,92815.0,No,247752.0,Yes,M,Bachelors,Professional,36,Private,10780.0,6,Minivan,yes,20585.0,1,No,5,13.0,Highly Urban/ Urban
8978,1,2,45.0,3,15.0,90153.0,No,154867.2897232688,Yes,M,Masters,Lawyer,42,Private,18290.0,1,Van,yes,3639.0,2,No,3,19.0,Highly Urban/ Urban
8979,1,0,24.0,3,11.0,24666.0,Yes,0.0,z_No,M,Bachelors,Professional,54,Commercial,9010.0,10,Pickup,yes,0.0,0,Yes,1,10.0,Highly Urban/ Urban
8981,1,0,24.0,2,8.0,11664.0,Yes,91216.0,z_No,M,Bachelors,Manager,15,Private,2670.0,1,Minivan,yes,0.0,0,No,0,13.0,Highly Urban/ Urban
8982,0,0,45.0,1,0.0,0.0,No,101860.0,Yes,z_F,z_High School,Home Maker,31,Private,16250.0,6,Minivan,no,40086.0,2,No,0,9.0,Highly Urban/ Urban
8983,1,3,41.0,3,10.499286363046581,109957.0,No,284462.0,Yes,z_F,Masters,Manager,32,Private,18130.0,6,z_SUV,no,0.0,0,Yes,4,8.32832309502026,Highly Urban/ Urban
8986,1,0,53.0,0,14.0,69335.0,No,154867.2897232688,Yes,M,Masters,z_Blue Collar,27,Commercial,20200.0,1,Van,yes,5685.0,2,No,2,1.0,Highly Urban/ Urban
8987,0,0,30.0,2,11.0,60216.0,Yes,0.0,z_No,z_F,Bachelors,Clerical,23,Private,17420.0,1,z_SUV,no,3878.0,1,No,4,7.0,Highly Urban/ Urban
8990,0,2,44.0,3,14.0,132044.0,Yes,357956.0,z_No,M,Masters,Manager,61,Commercial,23140.0,6,Panel Truck,no,0.0,0,No,0,17.0,Highly Urban/ Urban
8991,0,3,38.0,3,10.0,126105.0,No,398812.0,Yes,z_F,Bachelors,Manager,49,Private,13900.0,10,z_SUV,no,0.0,0,No,0,12.0,Highly Urban/ Urban
8992,0,0,50.0,0,10.499286363046581,4583.0,No,0.0,Yes,z_F,<High School,Student,44,Commercial,26310.0,1,Pickup,no,0.0,0,No,0,1.0,Highly Urban/ Urban
8993,0,0,51.0,0,11.0,72518.0,No,0.0,z_No,z_F,Bachelors,z_Blue Collar,28,Commercial,16510.0,1,z_SUV,no,5217.0,2,No,0,11.0,Highly Urban/ Urban
8994,0,0,43.0,0,6.0,57869.0,No,0.0,z_No,M,PhD,z_Blue Collar,22,Commercial,26420.0,1,Panel Truck,yes,5021.0,1,No,7,12.0,Highly Urban/ Urban
8996,0,0,46.0,0,16.0,55901.0,No,231583.0,Yes,z_F,Bachelors,Home Maker,13,Private,33560.0,1,Pickup,no,0.0,0,No,0,7.0,Highly Urban/ Urban
8997,0,0,47.0,0,12.0,125741.0,No,359404.0,Yes,z_F,Masters,Manager,41,Private,18770.0,1,z_SUV,no,0.0,0,No,0,8.0,Highly Urban/ Urban
8998,0,0,47.0,0,7.0,18789.0,No,146055.0,Yes,M,<High School,z_Blue Collar,20,Private,12040.0,4,Pickup,no,0.0,0,No,0,1.0,Highly Urban/ Urban
8999,0,0,41.0,0,7.0,53202.0,No,167495.0,z_No,z_F,Masters,Professional,11,Private,6820.0,10,z_SUV,no,0.0,0,No,0,1.0,Highly Urban/ Urban
9000,1,0,46.0,0,13.0,119904.0,No,0.0,z_No,z_F,Masters,Lawyer,22,Private,23530.0,10,Sports Car,no,0.0,0,No,2,21.0,Highly Urban/ Urban
9001,1,0,54.0,0,0.0,0.0,No,0.0,Yes,z_F,<High School,Student,36,Private,6900.0,6,z_SUV,no,0.0,0,Yes,0,7.0,Highly Urban/ Urban
9002,0,0,38.0,2,15.0,15413.0,No,91720.0,Yes,M,<High School,Clerical,5,Commercial,6840.0,4,Pickup,yes,0.0,0,No,0,1.0,z_Highly Rural/ Rural
9003,0,0,37.0,2,13.0,12262.0,No,154867.2897232688,Yes,z_F,Bachelors,z_Blue Collar,51,Commercial,14610.0,10,z_SUV,no,0.0,0,Yes,4,5.0,Highly Urban/ Urban
9005,0,1,44.0,2,14.0,11065.0,No,110907.0,Yes,z_F,<High School,z_Blue Collar,80,Private,12410.0,7,z_SUV,no,0.0,0,No,0,8.0,z_Highly Rural/ Rural
9006,1,0,53.0,0,0.0,0.0,No,118678.0,z_No,z_F,<High School,Home Maker,29,Private,6800.0,6,z_SUV,no,1930.0,2,No,1,6.0,Highly Urban/ Urban
9007,0,0,37.0,0,1.0,42878.0,No,158179.0,Yes,M,Bachelors,z_Blue Collar,54,Commercial,11480.0,1,Pickup,no,6870.0,1,No,4,10.0,Highly Urban/ Urban
9008,1,0,57.0,0,13.0,65968.0,No,0.0,z_No,M,Bachelors,Manager,37,Commercial,16640.0,1,Van,yes,10215.0,2,No,0,8.32832309502026,Highly Urban/ Urban
9009,0,0,41.0,0,11.0,29541.0,No,204260.0,Yes,M,z_High School,Manager,45,Private,13640.0,10,Minivan,yes,3265.0,2,No,1,1.0,Highly Urban/ Urban
9011,0,0,49.0,0,13.0,94072.0,No,251912.0,Yes,z_F,Masters,Lawyer,8,Private,6810.0,3,z_SUV,no,0.0,0,No,1,4.0,Highly Urban/ Urban
9013,0,1,36.0,3,10.0,10632.0,No,0.0,Yes,z_F,Bachelors,Student,29,Private,16290.0,6,z_SUV,no,0.0,0,No,0,9.0,Highly Urban/ Urban
9014,1,0,47.0,0,8.0,5846.0,No,99468.0,Yes,z_F,z_High School,Home Maker,10,Private,9030.0,1,z_SUV,no,0.0,0,No,0,9.0,Highly Urban/ Urban
9015,0,0,60.0,3,17.0,18681.0,No,176330.0,Yes,M,z_High School,Student,5,Commercial,27260.0,1,Minivan,yes,0.0,0,No,0,7.0,Highly Urban/ Urban
9016,0,0,41.0,0,9.0,25982.0,No,156820.0,z_No,z_F,z_High School,Clerical,5,Private,8710.0,1,z_SUV,no,0.0,0,No,0,1.0,Highly Urban/ Urban
9017,0,0,44.0,3,8.0,77760.0,No,154867.2897232688,Yes,M,z_High School,z_Blue Collar,20,Commercial,13680.0,1,Minivan,no,1416.0,3,No,3,9.0,Highly Urban/ Urban
9019,0,0,46.0,0,9.0,34522.0,No,0.0,z_No,z_F,z_High School,Clerical,34,Commercial,8820.0,3,Pickup,yes,4936.0,4,No,0,3.0,Highly Urban/ Urban
9020,0,0,58.0,0,10.499286363046581,60958.0,No,247454.0,Yes,z_F,Bachelors,Manager,43,Private,8730.0,1,z_SUV,no,8073.0,1,No,2,10.0,Highly Urban/ Urban
9021,0,0,31.0,1,13.0,9684.0,No,0.0,Yes,M,z_High School,Student,8,Private,2470.0,10,Minivan,no,0.0,0,Yes,0,1.0,Highly Urban/ Urban
9022,0,1,43.0,3,12.0,21658.0,Yes,154867.2897232688,z_No,z_F,<High School,Clerical,22,Private,7970.0,9,Sports Car,no,3954.0,2,No,0,5.0,z_Highly Rural/ Rural
9023,1,0,44.0,0,9.0,124829.0,No,154867.2897232688,z_No,z_F,Masters,z_Blue Collar,39,Commercial,31810.0,8,Pickup,no,0.0,0,No,0,16.0,Highly Urban/ Urban
9024,0,0,41.0,0,10.0,136585.0,No,0.0,z_No,M,Masters,Lawyer,24,Private,16560.0,6,Minivan,yes,29754.0,3,Yes,1,10.0,Highly Urban/ Urban
9025,1,0,37.0,0,11.0,36217.0,No,186385.0,z_No,z_F,z_High School,z_Blue Collar,57,Commercial,28090.0,1,Minivan,no,0.0,0,Yes,0,1.0,Highly Urban/ Urban
9026,0,0,49.0,0,0.0,0.0,No,154867.2897232688,Yes,z_F,PhD,Home Maker,8,Private,22100.0,4,Pickup,no,0.0,0,No,2,1.0,Highly Urban/ Urban
9027,0,0,42.0,0,9.0,38770.0,No,154518.0,Yes,z_F,z_High School,z_Blue Collar,41,Commercial,14780.0,6,z_SUV,no,0.0,0,No,2,9.0,Highly Urban/ Urban
9028,1,0,47.0,0,8.0,90940.0,No,0.0,z_No,M,Bachelors,Professional,50,Commercial,16710.0,10,Van,yes,8490.0,3,No,0,10.0,Highly Urban/ Urban
9029,0,0,38.0,0,10.0,51176.0,No,0.0,z_No,z_F,z_High School,Professional,10,Private,15330.0,1,z_SUV,no,0.0,0,Yes,0,11.0,Highly Urban/ Urban
9030,0,0,46.0,0,9.0,74478.0,No,223052.0,z_No,M,Masters,z_Blue Collar,71,Commercial,22930.0,4,Panel Truck,no,5855.0,2,No,5,16.0,Highly Urban/ Urban
9031,0,0,46.0,1,11.0,64654.0,Yes,0.0,z_No,z_F,z_High School,z_Blue Collar,11,Commercial,6670.0,7,z_SUV,no,0.0,0,No,0,10.0,Highly Urban/ Urban
9032,0,0,53.0,0,0.0,0.0,No,99253.0,Yes,z_F,Bachelors,Home Maker,15,Private,8580.0,3,z_SUV,no,0.0,0,No,2,1.0,Highly Urban/ Urban
9033,0,0,46.0,0,12.0,14704.0,No,80659.0,Yes,z_F,<High School,Clerical,57,Private,10620.0,4,z_SUV,no,0.0,0,No,2,4.0,z_Highly Rural/ Rural
9034,0,0,32.0,3,0.0,0.0,No,107325.0,Yes,z_F,z_High School,Home Maker,51,Private,10350.0,4,z_SUV,no,0.0,0,No,0,1.0,z_Highly Rural/ Rural
9035,0,0,63.0,0,10.0,4597.0,No,121824.0,Yes,z_F,<High School,Home Maker,34,Private,7800.0,7,Sports Car,no,2841.0,2,No,0,6.0,Highly Urban/ Urban
9038,0,0,43.0,2,14.0,82939.0,Yes,0.0,z_No,M,<High School,z_Blue Collar,34,Private,21920.0,1,Van,no,3381.0,2,No,0,1.0,Highly Urban/ Urban
9039,0,0,41.0,0,12.0,65895.0,No,248403.0,Yes,z_F,PhD,Manager,44,Private,12190.0,1,z_SUV,no,4604.0,2,No,2,8.32832309502026,Highly Urban/ Urban
9042,0,0,45.0,0,13.0,148221.0,No,0.0,z_No,M,Masters,Professional,17,Commercial,20820.0,7,Van,yes,21998.0,3,No,8,21.0,Highly Urban/ Urban
9043,0,1,59.0,2,14.0,32974.0,No,166796.0,Yes,M,z_High School,Clerical,41,Private,15010.0,4,Minivan,yes,6063.0,3,No,4,1.0,Highly Urban/ Urban
9046,1,0,47.0,0,11.0,28808.0,No,0.0,z_No,M,z_High School,Student,40,Commercial,11840.0,1,Pickup,yes,1092.0,1,No,2,8.32832309502026,Highly Urban/ Urban
9048,1,0,54.0,0,12.0,61898.0946086055,No,200391.0,Yes,z_F,z_High School,Clerical,67,Private,10480.0,6,z_SUV,no,27414.0,2,Yes,2,8.0,Highly Urban/ Urban
9050,1,0,61.0,0,13.0,57095.0,No,0.0,z_No,M,<High School,z_Blue Collar,52,Private,7600.0,4,z_SUV,yes,1904.0,3,No,7,6.0,Highly Urban/ Urban
9051,0,0,51.0,0,16.0,61898.0946086055,No,140239.0,Yes,z_F,<High School,Clerical,54,Private,11240.0,9,z_SUV,no,0.0,0,No,0,5.0,z_Highly Rural/ Rural
9052,0,0,46.0,0,13.0,30226.0,No,114879.0,z_No,M,<High School,Clerical,45,Commercial,6100.0,14,Pickup,yes,0.0,0,No,3,5.0,z_Highly Rural/ Rural
9053,0,0,28.0,1,0.0,0.0,Yes,0.0,z_No,M,z_High School,Home Maker,9,Private,4300.0,11,Minivan,no,0.0,0,No,0,7.0,Highly Urban/ Urban
